Pic ID,Date,Bank Name,Zipcode,State,Amount
15542,20-12-2021,,18106,PA,
15542,20-12-2021,,18603-0289,PA,
15543,20-12-2021,citi,,,7.300.46
15544,20-12-2021,federal credit union,19115,PA,4
15544,20-12-2021,federal,,,10
15549,20-12-2021,wells fargo,08620-2300,NJ,"2,000.00"
15550,21-12-2021,wells fargo,20902-5407,MD,10.65
15551,21-12-2021,bank of america,20904-3611,MD,107.53
15552,21-12-2021,,20814,MD,236.4
15552,21-12-2021,,20910-1152,MD,
15553,21-12-2021,,20906-3166,MD,
15554,21-12-2021,bank of america,22031-1795,VA,780
15555,21-12-2021,bank of america,20814-1408,MD,25
15556,21-12-2021,,20853,MD,215.51
15556,21-12-2021,,,,49
15557,21-12-2021,wells fargo,20874,MD,25
15558,21-12-2021,wells fargo,33323,FL,"29,296.88"
15558,21-12-2021,wells fargo,94104,CA,
15559,21-12-2021,capital one,20814,MD,96
15560,21-12-2021,suntrust,20710,MD,
15561,21-12-2021,bank of america,20906-2921,MD,
15562,21-12-2021,bank of america,20910,MD,
15563,21-12-2021,,20901,MD,588.14
15563,21-12-2021,,20854,MD,
15564,21-12-2021,,89193,NV,480
15564,21-12-2021,,21075,MD,
15564,21-12-2021,,20706,MD,
15565,21-12-2021,fifth third bank,20706,MD,212.32
15565,21-12-2021,fifth third bank,38101,TN,
15566,21-12-2021,capital one,22206,VA,90
15566,21-12-2021,capital one,22204,VA,40
15566,21-12-2021,capital one,20166,VA,310
15566,21-12-2021,capital one,20148-1700,VA,
15567,21-12-2021,pnc bank,21702,MD,
15568,21-12-2021,capital one,20814,MD,
15573,19-12-2021,capital one,11530-3340,NY,"19,279.73"
15574,19-12-2021,,19115-2410,PA,800
15575,19-12-2021,,,,"29,296.88"
15601,1/12/2021,,19120-2801,PA,
15706,20-12-2021,bank of america,77032-1926,TX,"16,000.00"
15707,20-12-2021,bank of america,662,PR,
15740,20-12-2021,valley bank,11204-1845,NY,92
15740,20-12-2021,investors bank,11203,NY,500
15740,20-12-2021,,11204,NY,44.41
15740,20-12-2021,,94105,CA,0.423
15740,20-12-2021,,8701,NJ,
15741,20-12-2021,bank of america,20817-4653,MD,
15745,20-12-2021,financial credit union,,,300
15745,20-12-2021,financial credit union,,,200
15745,20-12-2021,financial credit union,,,150
15746,20-12-2021,regions,70809,LA,54.32664
15746,20-12-2021,hancock whitney,70810,LA,453
15746,20-12-2021,,70815,LA,
15747,20-12-2021,citi,71082,LA,570
15748,20-12-2021,,70815,LA,573
15775,2/12/2021,,43211-2331,OH,
15776,2/12/2021,,11218,NY,"1,428.74"
15776,2/12/2021,,11219,NY,
15848,21-12-2021,comerica,90272,CA,
15849,21-12-2021,,90067,CA,
15850,21-12-2021,bank of america,80453,CO,322
15850,21-12-2021,chase,90036,CA,
15852,21-12-2021,bank of america,90272-2439,CA,
15854,21-12-2021,chase,90210,CA,500
15855,21-12-2021,,90210,CA,250
15904,21-12-2021,,7004,NJ,688.1
15906,21-12-2021,marine,8230,NJ,"20,598.00"
15906,21-12-2021,marine,8234,NJ,
15907,21-12-2021,td bank,19076,PA,
15908,21-12-2021,marine,8230,NJ,"5,542.00"
15911,21-12-2021,bank of america,33175-1505,FL,192
15912,21-12-2021,bank of america,33193-5541,FL,100
15913,21-12-2021,bank of america,33015-5227,FL,105
15917,21-12-2021,bank of america,33156-7618,FL,208
15918,21-12-2021,bank of america,33166,FL,224.6
15920,21-12-2021,bank of america,33165-5664,FL,
15921,21-12-2021,bank of america,33183-1963,FL,
15922,21-12-2021,bank of america,33141-5826,FL,
15923,21-12-2021,bank of america,33175-5154,FL,155
15924,21-12-2021,bank of america,33186-1117,FL,
15925,21-12-2021,bank of america,33175,FL,82.1
15926,21-12-2021,bank of america,33175,FL,192
15927,21-12-2021,bank of america,33186-9042,FL,
15928,21-12-2021,bank of america,33143-6864,FL,
15930,21-12-2021,bank of america,33174-2265,FL,
15932,21-12-2021,bank of america,33193,FL,
15958,21-12-2021,chase,10022,NY,"1,600.00"
15961,22-12-2021,,8234,NJ,"1,050.68"
15962,22-12-2021,wells fargo,90404-3160,CA,
16007,22-12-2021,bank of america,90272-4313,CA,
16008,22-12-2021,,90621,CA,
16009,22-12-2021,bank of america,92845-1805,CA,
16009,22-12-2021,bank of america,92845,CA,
16011,22-12-2021,northern trust,90024,CA,
16012,22-12-2021,citibank,,,110
16013,22-12-2021,bank of america,90077-1408,CA,500
16014,22-12-2021,,92841-1101,CA,
16014,22-12-2021,,90062,CA,
16015,22-12-2021,td bank,90209-5414,CA,
16016,22-12-2021,bank of america,92843,CA,
16017,22-12-2021,,92503-6549,CA,72
16017,22-12-2021,,16541,PA,17
16018,22-12-2021,citi,90640,CA,4
16018,22-12-2021,citi,91505,CA,1.00.00
16019,22-12-2021,wells fargo,91302-1731,CA,
16020,22-12-2021,wells fargo,90025,CA,177
16022,22-12-2021,wells fargo,90732,CA,50
16023,22-12-2021,chase,90242,CA,451.69
16025,22-12-2021,first republic bank,10016,NY,351
16035,22-12-2021,chase,11201-1431,NY,460
16035,22-12-2021,chase,10022,NY,"2,500.00"
16035,22-12-2021,chase,,,"1,500.00"
16053,22-12-2021,wells fargo,90210-1827,CA,
16054,22-12-2021,,90046,CA,0
16055,22-12-2021,chase,90049,CA,0
16056,22-12-2021,,93021,CA,193
16057,22-12-2021,bank of america,90036-2867,CA,29
16058,22-12-2021,bank of america,90640-0460,CA,4
16059,22-12-2021,wells fargo,90290-4017,CA,14
16059,22-12-2021,citi,,,90.3
16075,22-12-2021,chase,43017,OH,702
16076,22-12-2021,,43235-2818,OH,90
16083,22-12-2021,federal credit union,43016,OH,29.37
16101,22-12-2021,,20853-1845,MD,335
16101,22-12-2021,,20905,MD,100
16152,23-12-2021,,32771,FL,"8,643.90"
16152,23-12-2021,,64440,MO,321.275.2100
16152,23-12-2021,,32746,FL,
16153,23-12-2021,fifth third bank,46219,IN,"4,214.40"
16154,23-12-2021,pnc bank,53050,WI,"9,560.70"
16155,23-12-2021,wells fargo,89570-0130,NV,735.49
16155,23-12-2021,wells fargo,89511,NV,
16155,23-12-2021,wells fargo,89502,NV,
16155,23-12-2021,wells fargo,89109-1070,NV,
16155,23-12-2021,wells fargo,70130,LA,
16156,23-12-2021,,30501-6862,GA,"28,387.50"
16180,23-12-2021,,8226,NJ,"3,600.00"
16180,23-12-2021,,08226-3906,NJ,
16181,23-12-2021,,75228,TX,"54,340.34"
16181,23-12-2021,,70501,LA,
16182,23-12-2021,,93021,CA,150
16329,24-12-2021,chase,,,295.4
16333,24-12-2021,chase,60016-3760,IL,28.21
16335,24-12-2021,chase,32966,FL,350
16336,24-12-2021,chase,,,985
16337,24-12-2021,chase,33433-5526,FL,340
16338,24-12-2021,chase,33445-7729,FL,380
16339,24-12-2021,chase,33434-2310,FL,200
16340,24-12-2021,chase,33434-4045,FL,760
16341,24-12-2021,chase,,,865
16344,24-12-2021,chase,,,750
16345,24-12-2021,chase,,,574
16345,24-12-2021,chase,,,07.01.20021
16346,24-12-2021,chase,33477-5075,FL,802
16347,24-12-2021,chase,,,583
16349,24-12-2021,td bank,32824-5874,FL,392
16350,24-12-2021,td bank,8757,NJ,
16352,24-12-2021,td bank,34986-2187,FL,110
16355,24-12-2021,td bank,8753,NJ,
16359,24-12-2021,td bank,10989,NY,
16360,24-12-2021,td bank,33484,FL,310
16361,24-12-2021,td bank,34981,FL,
16362,24-12-2021,td bank,34987,FL,
16386,6/12/2021,,19106,PA,
16389,6/12/2021,,90069,CA,
16390,6/12/2021,bank of america,91506-2124,CA,2.5
16401,24-12-2021,bank of america,32218,FL,"250,000.00"
16429,24-12-2021,morgan stanley,21231,MD,"4,916.69"
16429,24-12-2021,bmo harris bank,60067-1852,IL,
16430,24-12-2021,amerant bank,77007,TX,"30,000.00"
16433,24-12-2021,,77036,TX,"8,440.26"
16434,24-12-2021,,77027,TX,500
16434,24-12-2021,,77478,TX,"13,737.50"
16435,24-12-2021,pnc bank,77015,TX,500
16435,24-12-2021,federal,85251,AZ,"11,750.00"
16436,24-12-2021,,77007,TX,"6,600.00"
16437,24-12-2021,,35565,AL,500
16437,24-12-2021,,,,"28,981.64"
16438,24-12-2021,,75080,TX,500
16438,24-12-2021,,,,"26,346.53"
16463,25-12-2021,chase,60513,IL,18.21
16464,25-12-2021,,60160,IL,
16465,25-12-2021,bank of america,60546-1319,IL,300
16466,25-12-2021,,60153-1219,IL,
16467,25-12-2021,huntington,60160-2025,IL,7.85
16467,25-12-2021,huntington,15227,PA,
16468,25-12-2021,,60165,IL,"1,274.80"
16469,25-12-2021,chase,60302,IL,525
16470,25-12-2021,,,,800
16470,25-12-2021,,,,280
16471,25-12-2021,bank of america,60155,IL,"1,416.00"
16471,25-12-2021,bank of america,60153,IL,
16478,25-12-2021,pnc bank,29010,SC,"6,980.43"
16478,25-12-2021,wells fargo,19106,PA,"5,743.32"
16478,25-12-2021,,91761,CA,300
16478,25-12-2021,,97756,OR,"3,000.00"
16503,25-12-2021,bank of america,8234,NJ,548.56
16503,25-12-2021,bank of america,37228,TN,
16504,25-12-2021,chase,18512,PA,292.03
16504,25-12-2021,chase,8201,NJ,
16505,25-12-2021,,8401,NJ,21.18
16506,25-12-2021,customers bank,08203-2410,NJ,0
16534,26-12-2021,huntington,11423,NY,"10,078.00"
16534,26-12-2021,huntington,11747,NY,
16534,26-12-2021,huntington,10003,NY,
16546,26-12-2021,bank of america,33178-1487,FL,
16548,26-12-2021,bank of america,23515,VA,
16548,26-12-2021,bank of america,33174-2423,FL,
16549,26-12-2021,suntrust,33174,FL,
16550,26-12-2021,suntrust,33145,FL,
16631,7/12/2021,frost,,,5
16632,7/12/2021,wells fargo,94104,CA,"5,612.89"
16632,7/12/2021,wells fargo,77021,TX,
16634,7/12/2021,community bank,07202-3669,NJ,900
16634,7/12/2021,sovereign bank,7106,NJ,230.18
16634,7/12/2021,,7202,NJ,"1,074.46"
16634,7/12/2021,,7206,NJ,
16635,7/12/2021,pnc bank,07112-2477,NJ,450
16635,7/12/2021,pnc bank,07106-3310,NJ,34.07
16635,7/12/2021,pnc bank,7205,NJ,
16636,7/12/2021,investors bank,7105,NJ,"3,469.82"
16636,7/12/2021,capital one,07112-1489,NJ,250
16636,7/12/2021,nycb,7111,NJ,114
16636,7/12/2021,community bank,08817-2412,NJ,
16637,7/12/2021,investors bank,7205,NJ,200
16637,7/12/2021,county educators,97708-7203,OR,150
16637,7/12/2021,nycb,7083,NJ,
16637,7/12/2021,community bank,7111,NJ,
16637,7/12/2021,spencer savings bank,07112-6202,NJ,
16640,27-12-2021,customers bank,08203-2410,NJ,"1,000.00"
16640,27-12-2021,customers bank,,,0
16641,27-12-2021,,75228,TX,54
16641,27-12-2021,,70501,LA,340.34
16642,27-12-2021,bmo harris bank,,,74.45
16643,27-12-2021,td bank,8401,NJ,21.18
16645,27-12-2021,,08330-1870,NJ,272.88
16645,27-12-2021,,8330,NJ,
16646,27-12-2021,wells fargo,8330,NJ,613.04
16647,27-12-2021,fifth third bank,47713,IN,"1,357.69"
16647,27-12-2021,fifth third bank,8234,NJ,
16648,27-12-2021,pnc bank,8234,NJ,"65,660.72"
16648,27-12-2021,pnc bank,8054,NJ,
16659,7/12/2021,chase,30356-9900,GA,23.14
16660,7/12/2021,capital one,11211-7106,NY,"2,500.00"
16660,7/12/2021,capital one,13493,NY,"106,499.58"
16660,7/12/2021,capital one,11206,NY,100
16660,7/12/2021,capital one,8079,NJ,9.2
16662,7/12/2021,citibank,19720,DE,318.55
16662,7/12/2021,citi,03821-1525,NH,
16663,7/12/2021,bank of america,10274-0181,NY,141.5
16664,7/12/2021,,,,"26,834.92"
16675,7/12/2021,chase,60602,IL,1.250.00
16675,27-12-2021,bank of america,33184-3035,FL,
16676,27-12-2021,bank of america,33177-3006,FL,1
16677,27-12-2021,,33184-3035,FL,
16679,27-12-2021,bank of america,33175-5741,FL,66
16680,27-12-2021,suntrust,33196,FL,
16681,27-12-2021,regions,33145-1703,FL,
16683,27-12-2021,huntington,43227-3307,OH,333
16688,27-12-2021,,43230,OH,12.18.2021
16689,27-12-2021,pnc bank,43211-2537,OH,759.87
16689,27-12-2021,pnc bank,43213-2865,OH,7.677
16689,27-12-2021,pnc bank,,,6.21
16689,27-12-2021,pnc bank,,,4.93
16689,27-12-2021,pnc bank,,,36
16689,27-12-2021,pnc bank,,,25.6
16689,27-12-2021,pnc bank,,,14.235
16689,27-12-2021,pnc bank,,,139.13
16690,27-12-2021,pnc bank,43211-3719,OH,91.8
16693,27-12-2021,,43004,OH,4
16693,27-12-2021,,,,18.21
16702,7/12/2021,citibank,7105,NJ,324
16702,7/12/2021,citi,29488,SC,29.25
16702,7/12/2021,marine,19720,DE,
16702,7/12/2021,ubs,33180,FL,
16702,7/12/2021,,19501,PA,
16702,7/12/2021,,33178-1034,FL,
16702,7/12/2021,,33166,FL,
16702,7/12/2021,,33178,FL,
16702,7/12/2021,,97707,OR,
16713,27-12-2021,pnc bank,29910,SC,"6,980.43"
16713,27-12-2021,,39066,MS,300
16713,27-12-2021,,91761,CA,"3,000.00"
16713,27-12-2021,,97756,OR,17.2021
16714,27-12-2021,,,,"3,000.00"
16714,27-12-2021,,,,"2,458.43"
16717,27-12-2021,bb&t,28697,NC,25.73
16717,27-12-2021,bb&t,30374-6175,GA,
16718,27-12-2021,bb&t,27101,NC,383.4
16724,7/12/2021,,36303,AL,
16724,7/12/2021,,33619,FL,
16734,27-12-2021,,43235,OH,
16745,28-12-2021,pnc bank,43224-4646,OH,283.15
16745,28-12-2021,pnc bank,45053,OH,
16746,28-12-2021,,43230,OH,22.41
16747,28-12-2021,pnc bank,43213-2663,OH,197
16748,28-12-2021,pnc bank,43230-2934,OH,
16750,28-12-2021,pnc bank,,,10
16751,28-12-2021,pnc bank,43224-4260,OH,88.7
16752,28-12-2021,pnc bank,43213,OH,
16753,28-12-2021,pnc bank,43211-1913,OH,42.98
16762,28-12-2021,,,,992.65
16762,28-12-2021,,,,989.2
16762,28-12-2021,,,,950.24
16762,28-12-2021,,,,15.23
16784,8/12/2021,bank of america,34987-2871,FL,273
16785,8/12/2021,bank of america,33027-3600,FL,
16786,8/12/2021,bank of america,33172-5316,FL,233
16787,8/12/2021,,33025-2936,FL,
16788,8/12/2021,bank of america,33165-2614,FL,
16788,28-12-2021,,43085,OH,
16790,8/12/2021,bank of america,33183-5241,FL,213.04
16791,8/12/2021,bank of america,33012-2502,FL,299.45
16793,8/12/2021,bank of america,33189,FL,
16794,8/12/2021,bank of america,33144,FL,189
16795,8/12/2021,bank of america,,,235.2
16796,8/12/2021,bank of america,33186-8039,FL,276.21
16797,8/12/2021,,33063-2541,FL,
16798,8/12/2021,bank of america,33256-6687,FL,
16799,8/12/2021,bank of america,33487-3211,FL,
16826,8/12/2021,citibank,68144-3455,NE,
16826,8/12/2021,citi,55423,MN,
16925,29-12-2021,,3031,NH,280
16925,29-12-2021,,3055,NH,
16926,29-12-2021,td bank,3258,NH,"3,091.88"
16926,29-12-2021,td bank,3110,NH,
16927,29-12-2021,citi,03054-4809,NH,"2,819.13"
16928,29-12-2021,,3251,NH,4
16928,29-12-2021,,3110,NH,"17,900.00"
16929,29-12-2021,bank of america,47725,IN,1.228.50
16929,29-12-2021,bank of america,75038,TX,
16931,29-12-2021,,47635,IN,225.8
16932,29-12-2021,bank of america,,,203
16933,29-12-2021,federal,47725-6759,IN,75
16933,29-12-2021,federal,47629-0189,IN,30
16934,29-12-2021,,3826,NH,478.02
16934,29-12-2021,,3110,NH,
16935,29-12-2021,chase,47720,IN,50
16935,29-12-2021,chase,10001-2159,NY,
16936,29-12-2021,ubs,47639,IN,725
16936,29-12-2021,ubs,,,30
16937,29-12-2021,,47720,IN,150
16937,29-12-2021,,47522,IN,30
17078,30-12-2021,bank of america,10018,NY,200
17078,30-12-2021,bank of america,10274-0181,NY,
17080,30-12-2021,citibank,78245-9015,TX,"2,605.29"
17080,30-12-2021,citi,7070,NJ,
17081,30-12-2021,,10018,NY,554.79
17081,30-12-2021,,95448,CA,
17118,30-12-2021,chase,10005,NY,798
17118,30-12-2021,chase,75266-0307,TX,450
17118,30-12-2021,chase,60068,IL,"2,616.00"
17118,30-12-2021,chase,91716,CA,
17118,30-12-2021,chase,77024,TX,
17118,30-12-2021,chase,77512,TX,
17135,30-12-2021,chase,32817,FL,700
17136,30-12-2021,chase,,,471
17137,30-12-2021,,55317-2006,MN,689.87
17138,30-12-2021,bank of america,43218-2127,OH,31.14
17139,30-12-2021,us bank,60513,IL,985.31
17140,30-12-2021,,60439,IL,"1,684.65"
17140,30-12-2021,,60153,IL,
17141,30-12-2021,,60610,IL,199.1
17142,30-12-2021,,60603,IL,"2,252.09"
17143,30-12-2021,chase,60137-5423,IL,"5,625.00"
17143,30-12-2021,chase,,,16.2021
17258,14-12-2021,,7204,NJ,74
17259,14-12-2021,,7079,NJ,760
17260,14-12-2021,bank of america,07204-1447,NJ,62.12
17261,14-12-2021,wells fargo,7204,NJ,361
17262,14-12-2021,county educators,7204,NJ,
17262,14-12-2021,county educators,7033,NJ,
17263,14-12-2021,pnc bank,07205-1324,NJ,71.5
17264,14-12-2021,investors bank,07018-1011,NJ,7.68
17265,14-12-2021,td bank,7204,NJ,89
18839,10/12/2021,bank of america,33185-4845,FL,317.26
18937,12/12/2021,chase,20020,DC,"4,981.76"
18938,12/12/2021,,,,1.332.50
18955,30-11-2021,td bank,11229,NY,163.51
18955,30-11-2021,td bank,4240,ME,
18956,30-11-2021,citibank,,,13.21
18957,30-11-2021,citibank,,,15
18958,30-11-2021,j.p.morgan,,,18
18959,30-11-2021,northern trust,11229,NY,4.99
18959,30-11-2021,northern trust,61834,IL,
18963,30-11-2021,,,,60
18964,30-11-2021,citibank,,,
18966,30-11-2021,,,,25
18967,30-11-2021,citibank,10009,NY,
18972,30-11-2021,wells fargo,89117-9093,NV,
18973,30-11-2021,chase,,,700
18978,30-11-2021,discover,84130,UT,
18980,30-11-2021,chase,,,36
18981,30-11-2021,chase,11236,NY,20
18983,30-11-2021,wells fargo,78748-3081,TX,100
18984,30-11-2021,wells fargo,,,9.24
18984,30-11-2021,wells fargo,,,3.562041449
18985,30-11-2021,regions,36575,AL,
18987,30-11-2021,citibank,,,"1,000.00"
18988,30-11-2021,bank of america,32803,FL,50.56
18990,30-11-2021,citibank,32803-4022,FL,875.41
18990,30-11-2021,citi,37777,TN,
18992,30-11-2021,,33609,FL,500
18999,30-11-2021,bb&t,27103,NC,
19000,30-11-2021,,27104-1642,NC,285
19001,30-11-2021,,27114-6043,NC,97.4
19004,30-11-2021,bb&t,27107-9356,NC,112.25
19005,30-11-2021,bb&t,27106-5731,NC,231.94
19005,30-11-2021,bb&t,,,220
19006,30-11-2021,bb&t,27104,NC,220.62
19008,30-11-2021,chase,27106-4407,NC,32.68
19008,30-11-2021,chase,30356-9901,GA,127.2
19008,30-11-2021,chase,27106-4446,NC,
19011,30-11-2021,federal,27127,NC,137.02
19012,30-11-2021,suntrust,23233,VA,69.71
19013,30-11-2021,bb&t,27030,NC,40
19013,30-11-2021,bb&t,,,33.2
19014,30-11-2021,chase,32806,FL,
19016,30-11-2021,,27127-3812,NC,244
19017,30-11-2021,,73050,OK,"2,000.00"
19020,13-12-2021,wells fargo,34981,FL,
19020,13-12-2021,wells fargo,34946,FL,
19020,13-12-2021,wells fargo,34950,FL,
19063,13-12-2021,chase,,,"1,480.00"
19064,13-12-2021,,,,"4,500"
19065,13-12-2021,pnc bank,08201-1831,NJ,"1,910.00"
19069,13-12-2021,,6234,CT,338
19069,13-12-2021,,8232,NJ,0.2
19069,13-12-2021,,60060,IL,
19071,13-12-2021,chase,10024-6902,NY,"3,462"
19071,13-12-2021,ubs,17212,PA,
19081,1/12/2021,wells fargo,77006-3348,TX,476.4
19082,1/12/2021,bank of america,63379-5081,MO,18.74
19083,1/12/2021,chase,77009-7106,TX,
19084,1/12/2021,bank of america,77019-6308,TX,
19086,1/12/2021,bank of america,30602,GA,"4,790.00"
19086,1/12/2021,bank of america,33021,FL,4
19095,1/12/2021,,63119,MO,5.78
19098,1/12/2021,us bank,63117-2303,MO,48
19143,15-12-2021,,46361-0373,IN,73
19143,15-12-2021,,,,"1,252.88"
19144,15-12-2021,bank of america,46808,IN,"1,314.23"
19145,15-12-2021,wells fargo,77053-1408,TX,6.22
19145,15-12-2021,wells fargo,,,37.01
19147,15-12-2021,,46774,IN,
19153,15-12-2021,bank of america,46803,IN,500.112
19153,15-12-2021,bank of america,,,"5,000"
19153,15-12-2021,bank of america,,,410
19155,15-12-2021,wells fargo,77053-1408,TX,90.74
19157,15-12-2021,united states treasury,46805,IN,
19162,15-12-2021,wells fargo,24503-2006,VA,200
19162,15-12-2021,wells fargo,27609-4321,NC,
19162,15-12-2021,wells fargo,60675-4618,IL,
19166,14-12-2021,td bank,19010,PA,6.45
19167,14-12-2021,td bank,19355,PA,219
19167,15-12-2021,chase,33323-2641,FL,9.8
19168,14-12-2021,td bank,19355,PA,60
19168,15-12-2021,chase,33311-3520,FL,
19172,15-12-2021,j.p.morgan,10075,NY,
19173,15-12-2021,chase,10172,NY,"1,371.83"
19173,15-12-2021,chase,10019,NY,
19173,15-12-2021,chase,10454,NY,
19177,15-12-2021,,18938-1800,PA,70
19179,1/12/2021,,10977,NY,5
19179,1/12/2021,,10952,NY,
19181,15-12-2021,wells fargo,32207,FL,823.45
19181,15-12-2021,wells fargo,94102-3810,CA,182
19181,15-12-2021,wells fargo,94580,CA,
19183,15-12-2021,,18974,PA,36.64
19184,15-12-2021,,19437-0743,PA,100
19185,15-12-2021,merril,57106,SD,"2,000.00"
19186,15-12-2021,discover,78503,TX,506
19187,15-12-2021,bank of america,7307,NJ,200
19187,15-12-2021,bank of america,11221-2632,NY,
19196,1/12/2021,bank of america,94105,CA,54
19207,15-12-2021,bank of america,,,150
19211,15-12-2021,,2169,MA,
19218,1/12/2021,citibank,,,10
19219,1/12/2021,pnc bank,7726,NJ,15
19219,1/12/2021,pnc bank,11219,NY,
19221,1/12/2021,,,,18
19223,1/12/2021,,,,720
19226,1/12/2021,,18925,PA,"1,189.25"
19226,1/12/2021,,11204,NY,
19226,1/12/2021,,11206,NY,
19228,1/12/2021,investors bank,,,
19231,15-12-2021,wells fargo,,,980
19231,15-12-2021,wells fargo,,,"1,960"
19256,15-12-2021,,00745-3137,PR,9.021
19256,15-12-2021,,00919-5115,PR,194.5
19270,2/12/2021,chase,33496-5620,FL,7.921.12
19270,2/12/2021,chase,33434-5103,FL,5.000.00
19270,2/12/2021,chase,,,4.900.00
19270,2/12/2021,chase,,,"4,500.00"
19270,2/12/2021,chase,,,15.000.00
19298,15-12-2021,federal,27401,NC,44.34
19298,15-12-2021,,10035,NY,246
19298,15-12-2021,,27410,NC,235
19309,15-12-2021,,95476,CA,332
19318,2/12/2021,,77018-4319,TX,
19318,2/12/2021,,77227-7459,TX,
19320,2/12/2021,northern trust,77019,TX,100
19321,2/12/2021,,77627,TX,
19322,2/12/2021,,77006,TX,887.65
19322,2/12/2021,,,,713.521.0521
19323,2/12/2021,,77019,TX,4
19324,2/12/2021,frost,77004,TX,4
19324,2/12/2021,frost,15688,PA,
19326,2/12/2021,,77098,TX,25.92
19327,2/12/2021,,77008,TX,713.235.8800
19327,2/12/2021,,77227-7459,TX,27.36
19328,2/12/2021,,77018,TX,
19329,2/12/2021,bank of america,77024-7522,TX,138.89
19330,2/12/2021,wells fargo,77007,TX,120
19331,2/12/2021,wells fargo,77098,TX,289.54
19332,2/12/2021,chase,77019-5709,TX,30
19333,2/12/2021,bbva,,,432
19334,2/12/2021,bbva,77024,TX,
19340,15-12-2021,united states treasury,46808,IN,
19344,15-12-2021,capital one,10466,NY,50.751214
19344,15-12-2021,capital one,,,50.26
19421,15-12-2021,,,,123.21
19457,16-12-2021,,,,900.22
19457,16-12-2021,,,,690
19488,3/12/2021,citibank,10019,NY,224.44
19488,3/12/2021,citi,10017,NY,
19493,16-12-2021,hancock whitney,70001-3234,LA,
19519,3/12/2021,chase,46805,IN,412.05
19523,16-12-2021,pnc bank,46805,IN,"1,591.26"
19538,16-12-2021,wells fargo,,,50
19565,16-12-2021,wells fargo,60675,IL,84
19565,16-12-2021,wells fargo,53109,WI,687
19599,16-12-2021,citibank,,,"9,800.12"
19599,16-12-2021,citi,,,"9,600.12"
19599,16-12-2021,,,,200.82
19599,16-12-2021,,,,"19,401.06"
19599,16-12-2021,,,,"19,400.24"
19630,16-12-2021,chase,,,100
19653,16-12-2021,wells fargo,,,500
19660,16-12-2021,wells fargo,,,100
19683,16-12-2021,citibank,,,"5,000.00"
19683,16-12-2021,citi,,,"25,000.00"
19683,16-12-2021,,,,2.010.8
19683,16-12-2021,,,,"2,010.88"
19686,16-12-2021,,8232,NJ,620
19705,16-12-2021,wells fargo,,,507.81
19708,16-12-2021,wells fargo,98109,WA,427.7
19710,16-12-2021,bank of america,30349-3632,GA,469.18
19710,16-12-2021,bank of america,75002,TX,
19714,5/12/2021,bank of america,,,355
19715,5/12/2021,chase,32966-4737,FL,310
19715,5/12/2021,,10960,NY,3.98
19717,5/12/2021,chase,33477,FL,802
19717,5/12/2021,chase,,,7.01
19718,5/12/2021,bank of america,33411-4708,FL,310
19718,5/12/2021,bank of america,33431,FL,231
19719,5/12/2021,chase,33434-4045,FL,985
19719,5/12/2021,chase,,,7.1.21
19719,5/12/2021,chase,,,550
19719,5/12/2021,chase,,,365
19719,5/12/2021,chase,,,340
19720,5/12/2021,bank of america,,,4.27
19720,5/12/2021,bank of america,,,333
19720,5/12/2021,bank of america,,,290
19722,5/12/2021,wells fargo,32766,FL,90
19722,5/12/2021,wells fargo,33437-3765,FL,30
19722,5/12/2021,wells fargo,33415,FL,168
19722,5/12/2021,wells fargo,33445,FL,12
19722,5/12/2021,wells fargo,19428,PA,
19723,5/12/2021,community bank,33404,FL,
19724,5/12/2021,space coast credit union,32904,FL,134
19724,5/12/2021,space coast credit union,33178,FL,
19725,5/12/2021,,34997-0267,FL,293
19725,5/12/2021,,,,288
19726,5/12/2021,wells fargo,33436-6076,FL,25
19728,5/12/2021,,,,55
19729,5/12/2021,,,,81
19729,5/12/2021,,,,175
19729,5/12/2021,,,,151
19729,5/12/2021,,,,11.04
19739,5/12/2021,,77450-2009,TX,4
19772,16-12-2021,,90212,CA,
19777,5/12/2021,,46352-1768,IN,2.79
19779,5/12/2021,pnc bank,28519,NC,47.69
19779,5/12/2021,pnc bank,46818-1714,IN,
19780,5/12/2021,pnc bank,46804,IN,379
19781,5/12/2021,pnc bank,46805-1216,IN,199.9
19783,5/12/2021,pnc bank,49444,MI,500
19783,5/12/2021,pnc bank,46803,IN,
19798,17-12-2021,bank of america,33436-2456,FL,300
19813,17-12-2021,bank of america,33196-2551,FL,0
19847,5/12/2021,j.p.morgan,11234,NY,"1,767.07"
19847,5/12/2021,chase,11217,NY,
19849,5/12/2021,chase,11235-2803,NY,
19851,5/12/2021,,11423,NY,288.99
19851,5/12/2021,,7073,NJ,
19852,5/12/2021,chase,11210,NY,520
19852,5/12/2021,chase,11232,NY,
19874,5/12/2021,first republic bank,10020,NY,"6,260.00"
19874,5/12/2021,first republic bank,11234,NY,
19874,5/12/2021,first republic bank,10302,NY,
19874,5/12/2021,first republic bank,10016,NY,
19881,5/12/2021,,10268-1406,NY,125
19881,5/12/2021,,11423,NY,
19881,5/12/2021,,10005,NY,
19884,5/12/2021,,13503-0530,NY,300
19886,5/12/2021,chase,11235,NY,900
19887,5/12/2021,bank of america,11423,NY,"3,600.00"
19887,5/12/2021,bank of america,11782,NY,
19887,5/12/2021,bank of america,10010,NY,
19888,5/12/2021,wells fargo,11423,NY,"2,625.00"
19888,5/12/2021,wells fargo,10107-0106,NY,
